timestamp,machine_id,sensor_temp,sensor_vib,sensor_pressure,throughput,failure,hour,temp_roll_mean_1h,vib_roll_max_1h
2025-09-27 20:31:33.148317,MC_002,89.69,0.7591,4.797,97.19,0,20,89.41116666666666,0.7672
2025-09-27 20:41:33.148317,MC_002,89.971,0.7641,4.761,95.16,0,20,89.586,0.7641
2025-09-27 20:51:33.148317,MC_002,89.932,0.7581,4.637,96.78,0,20,89.759,0.7641
2025-09-27 21:01:33.148317,MC_002,90.432,0.7549,4.773,95.23,0,21,89.89516666666667,0.7641
2025-09-27 21:11:33.148317,MC_002,90.551,0.7574,4.666,95.43,0,21,90.0385,0.7641
2025-09-27 21:21:33.148317,MC_002,91.595,0.7673,4.662,94.71,0,21,90.36183333333334,0.7673
2025-09-27 21:31:33.148317,MC_002,91.074,0.7456,4.897,97.2,0,21,90.59249999999999,0.7673
2025-09-27 21:41:33.148317,MC_002,90.022,0.7473,4.647,94.54,0,21,90.601,0.7673
2025-09-27 21:51:33.148317,MC_002,89.6,0.762,4.814,96.39,0,21,90.54566666666666,0.7673
2025-09-27 22:01:33.148317,MC_002,91.471,0.7536,4.772,95.94,0,22,90.71883333333334,0.7673
2025-09-27 22:11:33.148317,MC_002,91.543,0.766,4.838,94.25,0,22,90.88416666666666,0.7673
2025-09-27 22:21:33.148317,MC_002,90.263,0.7632,4.783,95.48,0,22,90.66216666666666,0.766
2025-09-27 22:31:33.148317,MC_002,91.818,0.7688,4.8,93.41,0,22,90.78616666666666,0.7688
2025-09-27 22:41:33.148317,MC_002,91.731,0.7641,4.791,94.85,0,22,91.07100000000001,0.7688
2025-09-27 22:51:33.148317,MC_002,91.212,0.7631,4.787,95.68,0,22,91.33966666666667,0.7688
2025-09-27 23:01:33.148317,MC_002,92.276,0.7663,4.643,95.53,0,23,91.47383333333333,0.7688
2025-09-27 23:11:33.148317,MC_002,91.846,0.7559,4.95,93.99,0,23,91.52433333333333,0.7688
2025-09-27 23:21:33.148317,MC_002,92.765,0.7601,4.749,95.84,0,23,91.94133333333333,0.7688
2025-09-27 23:31:33.148317,MC_002,92.415,0.7729,4.932,95.04,0,23,92.04083333333334,0.7729
2025-09-27 23:41:33.148317,MC_002,91.816,0.7686,4.882,95.11,0,23,92.055,0.7729
2025-09-27 23:51:33.148317,MC_002,92.996,0.7668,4.873,95.53,0,23,92.35233333333333,0.7729
2025-09-28 00:01:33.148317,MC_002,93.368,0.7624,4.891,93.64,0,0,92.53433333333334,0.7729
2025-09-28 00:11:33.148317,MC_002,93.277,0.7695,4.911,94.09,0,0,92.77283333333334,0.7729
2025-09-28 00:21:33.148317,MC_002,93.023,0.7725,4.807,95.03,0,0,92.81583333333333,0.7729
2025-09-28 00:31:33.148317,MC_002,92.0,0.7718,4.953,95.2,0,0,92.74666666666667,0.7725
2025-09-28 00:41:33.148317,MC_002,93.697,0.7668,4.925,92.98,0,0,93.06016666666666,0.7725
2025-09-28 00:51:33.148317,MC_002,93.857,0.7736,4.874,97.54,0,0,93.20366666666666,0.7736
2025-09-28 01:01:33.148317,MC_002,94.009,0.7683,5.059,96.51,0,1,93.3105,0.7736
2025-09-28 01:11:33.148317,MC_002,94.129,0.7747,4.713,97.93,0,1,93.4525,0.7747
2025-09-28 01:21:33.148317,MC_002,94.518,0.7713,4.925,95.72,0,1,93.70166666666667,0.7747
2025-09-28 01:31:33.148317,MC_002,94.397,0.7841,4.901,96.83,0,1,94.10116666666666,0.7841
2025-09-28 01:41:33.148317,MC_002,94.369,0.7746,4.841,96.92,0,1,94.21316666666667,0.7841
2025-09-28 01:51:33.148317,MC_002,94.948,0.7757,4.934,97.73,0,1,94.395,0.7841
2025-09-28 02:01:33.148317,MC_002,94.901,0.777,4.944,97.71,0,2,94.54366666666665,0.7841
2025-09-28 02:11:33.148317,MC_002,94.916,0.7914,5.005,97.39,0,2,94.67483333333332,0.7914
2025-09-28 02:21:33.148317,MC_002,96.496,0.7825,5.054,98.32,0,2,95.00450000000001,0.7914
2025-09-28 02:31:33.148317,MC_002,95.259,0.7875,4.904,98.12,0,2,95.14816666666665,0.7914
2025-09-28 02:41:33.148317,MC_002,95.456,0.7822,4.971,98.89,0,2,95.32933333333334,0.7914
2025-09-28 02:51:33.148317,MC_002,96.418,0.7826,4.954,99.25,0,2,95.57433333333334,0.7914
2025-09-28 03:01:33.148317,MC_002,95.863,0.7739,5.083,98.55,0,3,95.73466666666667,0.7914
2025-09-28 03:11:33.148317,MC_002,95.881,0.7837,5.011,98.67,0,3,95.89550000000001,0.7875
2025-09-28 03:21:33.148317,MC_002,95.758,0.7789,4.949,98.09,0,3,95.7725,0.7875
2025-09-28 03:31:33.148317,MC_002,97.202,0.7983,5.047,99.13,0,3,96.09633333333333,0.7983
2025-09-28 03:41:33.148317,MC_002,96.618,0.7988,5.045,98.69,0,3,96.29,0.7988
2025-09-28 03:51:33.148317,MC_002,96.532,0.7878,5.077,99.43,0,3,96.30899999999998,0.7988
2025-09-28 04:01:33.148317,MC_002,96.635,0.8024,5.04,99.0,0,4,96.43766666666666,0.8024
2025-09-28 04:11:33.148317,MC_002,97.066,0.7988,5.06,99.68,0,4,96.63516666666668,0.8024
2025-09-28 04:21:33.148317,MC_002,97.142,0.8013,4.761,99.97,0,4,96.86583333333333,0.8024
2025-09-28 04:31:33.148317,MC_002,97.685,0.7946,5.089,100.05,0,4,96.94633333333333,0.8024
2025-09-28 04:41:33.148317,MC_002,97.988,0.8004,5.068,100.46,0,4,97.17466666666667,0.8024
2025-09-28 04:51:33.148317,MC_002,96.204,0.8035,4.951,100.9,0,4,97.12,0.8035
2025-09-28 05:01:33.148317,MC_002,98.448,0.7941,5.043,100.87,0,5,97.42216666666667,0.8035
2025-09-28 05:11:33.148317,MC_002,97.36,0.8068,4.939,102.37,0,5,97.47116666666666,0.8068
2025-09-28 05:21:33.148317,MC_002,98.032,0.8098,5.167,102.99,0,5,97.6195,0.8098
2025-09-28 05:31:33.148317,MC_002,98.487,0.8068,4.915,100.81,0,5,97.75316666666667,0.8098
2025-09-28 05:41:33.148317,MC_002,99.358,0.7969,5.146,102.41,0,5,97.9815,0.8098
2025-09-28 05:51:33.148317,MC_002,99.026,0.8001,5.02,102.44,0,5,98.45183333333334,0.8098
2025-09-28 06:01:33.148317,MC_002,99.206,0.7959,5.124,100.73,0,6,98.57816666666668,0.8098
2025-09-28 06:11:33.148317,MC_002,98.535,0.8062,4.927,103.33,0,6,98.774,0.8098
2025-09-28 06:21:33.148317,MC_002,98.953,0.8111,5.03,103.02,0,6,98.9275,0.8111
2025-09-28 06:31:33.148317,MC_002,99.571,0.8062,4.971,102.19,0,6,99.10816666666666,0.8111
2025-09-28 06:41:33.148317,MC_002,99.734,0.8079,5.316,105.19,0,6,99.17083333333333,0.8111
2025-09-28 06:51:33.148317,MC_002,100.05,0.8053,5.304,104.08,0,6,99.3415,0.8111
2025-09-28 07:01:33.148317,MC_002,99.754,0.8178,5.091,103.87,0,7,99.43283333333333,0.8178
2025-09-28 07:11:33.148317,MC_002,100.526,0.8087,5.067,103.28,0,7,99.76466666666666,0.8178
2025-09-28 07:21:33.148317,MC_002,100.33,0.8026,5.079,102.09,0,7,99.99416666666667,0.8178
2025-09-28 07:31:33.148317,MC_002,101.51,0.8163,5.251,103.79,0,7,100.31733333333334,0.8178
2025-09-28 07:41:33.148317,MC_002,101.233,0.8151,5.042,104.62,0,7,100.56716666666667,0.8178
2025-09-28 07:51:33.148317,MC_002,101.216,0.8114,5.137,104.68,0,7,100.7615,0.8178
2025-09-28 08:01:33.148317,MC_002,101.04,0.8143,5.15,103.18,0,8,100.97583333333334,0.8163
2025-09-28 08:11:33.148317,MC_002,101.043,0.8116,5.047,105.3,0,8,101.06200000000001,0.8163
2025-09-28 08:21:33.148317,MC_002,101.773,0.8164,5.127,106.32,0,8,101.30250000000001,0.8164
2025-09-28 08:31:33.148317,MC_002,101.059,0.8222,5.275,102.73,0,8,101.22733333333333,0.8222
2025-09-28 08:41:33.148317,MC_002,101.97,0.827,5.274,104.63,0,8,101.35016666666667,0.827
2025-09-28 08:51:33.148317,MC_002,102.026,0.8221,5.224,105.38,0,8,101.48516666666666,0.827
2025-09-28 09:01:33.148317,MC_002,101.795,0.8197,5.078,104.91,0,9,101.611,0.827
2025-09-28 09:11:33.148317,MC_002,100.886,0.8214,5.166,103.7,0,9,101.58483333333334,0.827
2025-09-28 09:21:33.148317,MC_002,104.575,0.8356,5.217,103.13,0,9,102.05183333333333,0.8356
2025-09-28 09:31:33.148317,MC_002,102.605,0.8265,5.304,104.12,0,9,102.3095,0.8356
2025-09-28 09:41:33.148317,MC_002,101.936,0.8248,5.181,105.33,0,9,102.30383333333333,0.8356
2025-09-28 09:51:33.148317,MC_002,102.045,0.8235,5.045,104.68,0,9,102.307,0.8356
2025-09-28 10:01:33.148317,MC_002,101.473,0.8217,5.166,105.89,0,10,102.25333333333333,0.8356
2025-09-28 10:11:33.148317,MC_002,103.121,0.8208,5.19,102.92,0,10,102.62583333333335,0.8356
2025-09-28 10:21:33.148317,MC_002,103.211,0.8327,5.297,102.76,0,10,102.39850000000001,0.8327
2025-09-28 10:31:33.148317,MC_002,102.918,0.8305,5.338,105.43,0,10,102.45066666666666,0.8327
2025-09-28 10:41:33.148317,MC_002,103.116,0.8226,5.154,103.79,0,10,102.64733333333334,0.8327
2025-09-28 10:51:33.148317,MC_002,103.656,0.8337,5.223,105.05,0,10,102.91583333333334,0.8337
2025-09-28 11:01:33.148317,MC_002,103.546,0.8281,5.227,105.16,0,11,103.26133333333333,0.8337
2025-09-28 11:11:33.148317,MC_002,103.465,0.834,5.337,104.09,0,11,103.31866666666667,0.834
2025-09-28 11:21:33.148317,MC_002,104.257,0.8297,5.154,104.5,0,11,103.493,0.834
2025-09-28 11:31:33.148317,MC_002,104.263,0.8417,5.209,103.91,0,11,103.71716666666667,0.8417
2025-09-28 11:41:33.148317,MC_002,105.314,0.8401,5.344,103.02,0,11,104.0835,0.8417
2025-09-28 11:51:33.148317,MC_002,104.123,0.8285,5.355,104.13,0,11,104.16133333333335,0.8417
2025-09-28 12:01:33.148317,MC_002,105.238,0.8341,5.479,103.62,0,12,104.44333333333333,0.8417
2025-09-28 12:11:33.148317,MC_002,104.771,0.8267,5.287,104.39,0,12,104.66099999999999,0.8417
2025-09-28 12:21:33.148317,MC_002,105.053,0.8313,5.284,103.38,0,12,104.79366666666665,0.8417
2025-09-28 12:31:33.148317,MC_002,104.819,0.8362,5.102,103.95,0,12,104.88633333333333,0.8401
2025-09-28 12:41:33.148317,MC_002,105.425,0.836,5.191,102.22,0,12,104.90483333333333,0.8362
2025-09-28 12:51:33.148317,MC_002,105.208,0.8313,5.225,103.86,0,12,105.08566666666665,0.8362
2025-09-28 13:01:33.148317,MC_002,105.599,0.8362,5.345,101.32,0,13,105.14583333333333,0.8362
2025-09-28 13:11:33.148317,MC_002,105.302,0.8406,5.241,103.64,0,13,105.23433333333334,0.8406
2025-09-28 13:21:33.148317,MC_002,104.985,0.8329,5.522,102.57,0,13,105.22300000000001,0.8406
2025-09-28 13:31:33.148317,MC_002,105.878,0.8357,5.272,102.04,0,13,105.39949999999999,0.8406
2025-09-28 13:41:33.148317,MC_002,104.983,0.8393,5.334,101.85,0,13,105.32583333333334,0.8406
2025-09-28 13:51:33.148317,MC_002,105.467,0.8375,5.222,101.58,0,13,105.36900000000001,0.8406
2025-09-28 14:01:33.148317,MC_002,105.664,0.8343,5.36,101.79,0,14,105.37983333333334,0.8406
2025-09-28 14:11:33.148317,MC_002,105.599,0.8423,5.269,98.19,0,14,105.42933333333333,0.8423
2025-09-28 14:21:33.148317,MC_002,105.356,0.8335,5.157,100.47,0,14,105.49116666666667,0.8423
2025-09-28 14:31:33.148317,MC_002,106.014,0.8309,5.501,99.49,0,14,105.51383333333332,0.8423
2025-09-28 14:41:33.148317,MC_002,105.778,0.8476,5.329,100.14,0,14,105.64633333333335,0.8476
2025-09-28 14:51:33.148317,MC_002,106.021,0.8389,5.433,100.62,0,14,105.73866666666667,0.8476
2025-09-28 15:01:33.148317,MC_002,106.183,0.8414,5.369,100.25,0,15,105.82516666666668,0.8476
2025-09-28 15:11:33.148317,MC_002,105.998,0.8409,5.283,98.51,0,15,105.89166666666667,0.8476
2025-09-28 15:21:33.148317,MC_002,105.876,0.843,5.337,99.13,0,15,105.97833333333334,0.8476
2025-09-28 15:31:33.148317,MC_002,107.173,0.8413,5.242,97.46,0,15,106.1715,0.8476
2025-09-28 15:41:33.148317,MC_002,105.272,0.8374,5.464,97.64,0,15,106.08716666666668,0.843
2025-09-28 15:51:33.148317,MC_002,106.68,0.8382,5.401,99.61,0,15,106.197,0.843
2025-09-28 16:01:33.148317,MC_002,107.064,0.8355,5.414,96.28,0,16,106.34383333333334,0.843
2025-09-28 16:11:33.148317,MC_002,107.22,0.8356,5.374,97.94,0,16,106.5475,0.843
2025-09-28 16:21:33.148317,MC_002,107.219,0.8338,5.29,98.13,0,16,106.77133333333335,0.8413
2025-09-28 16:31:33.148317,MC_002,106.116,0.8464,5.403,97.66,0,16,106.59516666666667,0.8464
2025-09-28 16:41:33.148317,MC_002,106.503,0.8408,5.357,98.92,0,16,106.80033333333331,0.8464
2025-09-28 16:51:33.148317,MC_002,107.087,0.8317,5.341,98.99,0,16,106.86816666666668,0.8464
2025-09-28 17:01:33.148317,MC_002,107.092,0.8354,5.532,96.25,0,17,106.87283333333335,0.8464
2025-09-28 17:11:33.148317,MC_002,106.643,0.8458,5.394,96.84,0,17,106.77666666666666,0.8464
2025-09-28 17:21:33.148317,MC_002,107.288,0.8344,5.405,97.42,0,17,106.78816666666665,0.8464
2025-09-28 17:31:33.148317,MC_002,106.927,0.8374,5.239,97.14,0,17,106.92333333333333,0.8458
2025-09-28 17:41:33.148317,MC_002,107.04,0.8356,5.43,95.09,0,17,107.01283333333333,0.8458
2025-09-28 17:51:33.148317,MC_002,106.839,0.8393,5.396,95.83,0,17,106.9715,0.8458
2025-09-28 18:01:33.148317,MC_002,106.851,0.8289,5.464,95.44,0,18,106.93133333333333,0.8458
2025-09-28 18:11:33.148317,MC_002,106.935,0.8319,5.303,94.96,0,18,106.98000000000002,0.8393
2025-09-28 18:21:33.148317,MC_002,106.337,0.8357,5.294,97.21,0,18,106.82150000000001,0.8393
2025-09-28 18:31:33.148317,MC_002,107.296,0.8334,5.245,97.11,0,18,106.883,0.8393
2025-09-28 18:41:33.148317,MC_002,106.838,0.8381,5.378,94.35,0,18,106.84933333333333,0.8393
2025-09-28 18:51:33.148317,MC_002,107.542,0.8352,5.373,94.8,0,18,106.9665,0.8381
2025-09-28 19:01:33.148317,MC_002,106.342,0.84,5.429,96.73,0,19,106.88166666666666,0.84
2025-09-28 19:11:33.148317,MC_002,106.557,0.8321,5.373,93.22,0,19,106.81866666666667,0.84
2025-09-28 19:21:33.148317,MC_002,106.685,0.8306,5.374,96.07,0,19,106.87666666666667,0.84
2025-09-28 19:31:33.148317,MC_002,106.363,0.8379,5.489,96.7,0,19,106.72116666666666,0.84
2025-09-28 19:41:33.148317,MC_002,107.185,0.8282,5.384,94.4,0,19,106.77900000000001,0.84
2025-09-28 19:51:33.148317,MC_002,107.11,0.8294,5.573,94.84,0,19,106.70700000000001,0.84
2025-09-28 20:01:33.148317,MC_002,107.912,0.8354,5.345,95.03,0,20,106.96866666666666,0.8379
2025-09-28 20:11:33.148317,MC_002,106.766,0.8248,5.527,94.12,0,20,107.00350000000002,0.8379
2025-09-28 20:21:33.148317,MC_002,106.146,0.8285,5.399,94.15,0,20,106.91366666666666,0.8379
2025-09-28 20:31:33.148317,MC_002,106.896,0.8266,5.411,95.24,0,20,107.00250000000001,0.8354
2025-09-28 20:41:33.148317,MC_002,106.782,0.8355,5.735,95.78,0,20,106.93533333333333,0.8355
2025-09-28 20:51:33.148317,MC_002,106.364,0.841,5.623,94.7,0,20,106.81099999999999,0.841
2025-09-28 21:01:33.148317,MC_002,106.637,0.8303,5.464,95.52,0,21,106.5985,0.841
2025-09-28 21:11:33.148317,MC_002,105.836,0.8312,5.429,95.54,0,21,106.44349999999999,0.841
2025-09-28 21:21:33.148317,MC_002,106.519,0.8301,5.364,96.07,0,21,106.50566666666667,0.841
2025-09-28 21:31:33.148317,MC_002,106.654,0.8265,5.53,94.09,0,21,106.46533333333332,0.841
2025-09-28 21:41:33.148317,MC_002,107.27,0.8321,5.522,96.54,0,21,106.54666666666667,0.841
2025-09-28 21:51:33.148317,MC_002,105.152,0.8254,5.533,95.8,0,21,106.34466666666667,0.8321
2025-09-28 22:01:33.148317,MC_002,106.021,0.8289,5.508,96.72,0,22,106.242,0.8321
2025-09-28 22:11:33.148317,MC_002,106.714,0.8267,5.495,96.11,0,22,106.38833333333334,0.8321
2025-09-28 22:21:33.148317,MC_002,105.792,0.8391,5.549,95.73,0,22,106.26716666666668,0.8391
2025-09-28 22:31:33.148317,MC_002,106.407,0.8301,5.299,96.38,0,22,106.226,0.8391
2025-09-28 22:41:33.148317,MC_002,105.988,0.8267,5.41,95.7,0,22,106.01233333333334,0.8391
2025-09-28 22:51:33.148317,MC_002,105.91,0.8221,5.432,97.99,0,22,106.13866666666667,0.8391
2025-09-28 23:01:33.148317,MC_002,105.546,0.8334,5.366,95.5,0,23,106.05950000000001,0.8391
2025-09-28 23:11:33.148317,MC_002,104.964,0.8255,5.293,94.84,0,23,105.76783333333333,0.8391
2025-09-28 23:21:33.148317,MC_002,105.533,0.829,5.586,96.32,0,23,105.72466666666666,0.8334
2025-09-28 23:31:33.148317,MC_002,105.261,0.8307,5.609,98.41,0,23,105.53366666666666,0.8334
2025-09-28 23:41:33.148317,MC_002,105.919,0.8358,5.652,97.58,0,23,105.52216666666665,0.8358
2025-09-28 23:51:33.148317,MC_002,104.865,0.8316,5.578,97.61,0,23,105.348,0.8358
2025-09-29 00:01:33.148317,MC_002,105.457,0.83,5.46,97.2,0,0,105.33316666666666,0.8358
2025-09-29 00:11:33.148317,MC_002,104.994,0.83,5.653,99.19,0,0,105.33816666666667,0.8358
2025-09-29 00:21:33.148317,MC_002,104.91,0.8288,5.431,97.77,0,0,105.23433333333332,0.8358
2025-09-29 00:31:33.148317,MC_002,104.669,0.8194,5.497,99.83,0,0,105.13566666666667,0.8358
2025-09-29 00:41:33.148317,MC_002,106.065,0.835,5.577,98.72,0,0,105.16000000000001,0.835
2025-09-29 00:51:33.148317,MC_002,104.737,0.8386,5.495,100.29,0,0,105.13866666666667,0.8386
2025-09-29 01:01:33.148317,MC_002,103.807,0.8248,5.432,98.16,0,1,104.86366666666667,0.8386
2025-09-29 01:11:33.148317,MC_002,104.799,0.8323,5.528,98.76,0,1,104.83116666666666,0.8386
2025-09-29 01:21:33.148317,MC_002,104.12,0.8255,5.555,100.7,0,1,104.6995,0.8386
2025-09-29 01:31:33.148317,MC_002,104.949,0.8256,5.415,99.51,0,1,104.74616666666668,0.8386
2025-09-29 01:41:33.148317,MC_002,104.07,0.8239,5.511,99.88,0,1,104.41366666666666,0.8386
2025-09-29 01:51:33.148317,MC_002,104.13,0.8305,5.424,101.58,0,1,104.3125,0.8323
2025-09-29 02:01:33.148317,MC_002,103.801,0.8303,5.542,98.56,0,2,104.31150000000001,0.8323
2025-09-15 02:11:33.148317,MC_003,61.398,0.0799,5.519,101.17,0,2,61.398,0.0799
2025-09-15 02:21:33.148317,MC_003,62.277,0.078,5.39,101.97,0,2,61.837500000000006,0.0799
2025-09-15 02:31:33.148317,MC_003,61.647,0.0861,5.587,101.23,0,2,61.774,0.0861
2025-09-15 02:41:33.148317,MC_003,61.732,0.0825,5.635,101.53,0,2,61.7635,0.0861
2025-09-15 02:51:33.148317,MC_003,61.95,0.0895,5.439,100.18,0,2,61.8008,0.0895
2025-09-15 03:01:33.148317,MC_003,63.247,0.095,5.6,100.47,0,3,62.04183333333333,0.095
2025-09-15 03:11:33.148317,MC_003,63.225,0.0917,5.393,101.47,0,3,62.34633333333333,0.095
2025-09-15 03:21:33.148317,MC_003,62.618,0.0974,5.604,102.59,0,3,62.403166666666664,0.0974
2025-09-15 03:31:33.148317,MC_003,63.105,0.0927,5.604,102.62,0,3,62.646166666666666,0.0974
2025-09-15 03:41:33.148317,MC_003,64.203,0.0897,5.44,101.11,0,3,63.05799999999999,0.0974
2025-09-15 03:51:33.148317,MC_003,64.238,0.094,5.212,101.47,0,3,63.43933333333333,0.0974
2025-09-15 04:01:33.148317,MC_003,63.202,0.0867,5.576,103.57,0,4,63.43183333333334,0.0974
2025-09-15 04:11:33.148317,MC_003,64.583,0.0958,5.348,103.01,0,4,63.658166666666666,0.0974
2025-09-15 04:21:33.148317,MC_003,63.347,0.1017,5.593,102.09,0,4,63.779666666666664,0.1017
2025-09-15 04:31:33.148317,MC_003,64.057,0.0995,5.563,104.28,0,4,63.93833333333333,0.1017
2025-09-15 04:41:33.148317,MC_003,65.007,0.1021,5.507,102.04,0,4,64.07233333333333,0.1021
2025-09-15 04:51:33.148317,MC_003,64.4,0.1074,5.59,101.45,0,4,64.09933333333333,0.1074
2025-09-15 05:01:33.148317,MC_003,64.676,0.1141,5.411,104.24,0,5,64.34500000000001,0.1141
2025-09-15 05:11:33.148317,MC_003,65.037,0.1025,5.369,102.84,0,5,64.42066666666666,0.1141
2025-09-15 05:21:33.148317,MC_003,64.212,0.1022,5.416,104.6,0,5,64.56483333333334,0.1141
2025-09-15 05:31:33.148317,MC_003,64.376,0.1046,5.554,102.92,0,5,64.61800000000001,0.1141
2025-09-15 05:41:33.148317,MC_003,66.219,0.1099,5.546,104.45,0,5,64.82000000000001,0.1141
2025-09-15 05:51:33.148317,MC_003,65.924,0.104,5.378,105.75,0,5,65.074,0.1141
2025-09-15 06:01:33.148317,MC_003,66.044,0.1092,5.517,104.2,0,6,65.302,0.1099
2025-09-15 06:11:33.148317,MC_003,66.269,0.1128,5.355,103.07,0,6,65.50733333333334,0.1128
2025-09-15 06:21:33.148317,MC_003,65.727,0.1095,5.488,105.26,0,6,65.75983333333333,0.1128
2025-09-15 06:31:33.148317,MC_003,65.7,0.1087,5.324,103.25,0,6,65.9805,0.1128
2025-09-15 06:41:33.148317,MC_003,65.957,0.1091,5.459,106.05,0,6,65.93683333333333,0.1128
2025-09-15 06:51:33.148317,MC_003,66.921,0.1129,5.657,105.94,0,6,66.10300000000001,0.1129
2025-09-15 07:01:33.148317,MC_003,66.309,0.1135,5.392,105.78,0,7,66.14716666666666,0.1135
2025-09-15 07:11:33.148317,MC_003,67.235,0.1161,5.471,104.11,0,7,66.30816666666666,0.1161
2025-09-15 07:21:33.148317,MC_003,67.252,0.114,5.409,103.4,0,7,66.56233333333334,0.1161
2025-09-15 07:31:33.148317,MC_003,67.66,0.1115,5.438,104.23,0,7,66.889,0.1161
2025-09-15 07:41:33.148317,MC_003,67.618,0.1174,5.502,105.33,0,7,67.16583333333332,0.1174
2025-09-15 07:51:33.148317,MC_003,67.257,0.1103,5.435,105.69,0,7,67.22183333333332,0.1174
2025-09-15 08:01:33.148317,MC_003,67.889,0.1199,5.224,105.9,0,8,67.48516666666667,0.1199
2025-09-15 08:11:33.148317,MC_003,68.213,0.1202,5.464,104.1,0,8,67.64816666666667,0.1202
2025-09-15 08:21:33.148317,MC_003,67.846,0.1192,5.431,104.92,0,8,67.74716666666666,0.1202
2025-09-15 08:31:33.148317,MC_003,68.198,0.1162,5.328,105.77,0,8,67.83683333333333,0.1202
2025-09-15 08:41:33.148317,MC_003,68.532,0.1143,5.342,104.05,0,8,67.98916666666666,0.1202
2025-09-15 08:51:33.148317,MC_003,68.207,0.1135,5.351,106.29,0,8,68.1475,0.1202
2025-09-15 09:01:33.148317,MC_003,68.543,0.118,5.494,103.36,0,9,68.2565,0.1202
2025-09-15 09:11:33.148317,MC_003,68.616,0.1145,5.456,103.66,0,9,68.32366666666667,0.1192
2025-09-15 09:21:33.148317,MC_003,67.655,0.1248,5.393,104.86,0,9,68.29183333333334,0.1248
2025-09-15 09:31:33.148317,MC_003,69.618,0.121,5.488,104.15,0,9,68.5285,0.1248
2025-09-15 09:41:33.148317,MC_003,69.371,0.1189,5.342,104.2,0,9,68.66833333333334,0.1248
2025-09-15 09:51:33.148317,MC_003,70.103,0.1206,5.449,103.27,0,9,68.98433333333334,0.1248
2025-09-15 10:01:33.148317,MC_003,69.5,0.1239,5.465,103.35,0,10,69.14383333333333,0.1248
2025-09-15 10:11:33.148317,MC_003,69.688,0.1216,5.51,103.02,0,10,69.3225,0.1248
2025-09-15 10:21:33.148317,MC_003,69.815,0.1271,5.562,102.12,0,10,69.68249999999999,0.1271
2025-09-15 10:31:33.148317,MC_003,69.752,0.1238,5.482,103.62,0,10,69.70483333333333,0.1271
2025-09-15 10:41:33.148317,MC_003,68.883,0.1274,5.474,101.15,0,10,69.62349999999999,0.1274
2025-09-15 10:51:33.148317,MC_003,69.686,0.1181,5.408,100.58,0,10,69.55399999999999,0.1274
2025-09-15 11:01:33.148317,MC_003,69.14,0.1254,5.596,102.66,0,11,69.494,0.1274
2025-09-15 11:11:33.148317,MC_003,69.144,0.1264,5.442,100.7,0,11,69.40333333333334,0.1274
2025-09-15 11:21:33.148317,MC_003,69.844,0.1348,5.246,102.38,0,11,69.40816666666667,0.1348
2025-09-15 11:31:33.148317,MC_003,69.473,0.1285,5.35,101.37,0,11,69.36166666666666,0.1348
2025-09-15 11:41:33.148317,MC_003,69.29,0.1251,5.301,100.83,0,11,69.4295,0.1348
2025-09-15 11:51:33.148317,MC_003,70.245,0.1311,5.367,101.98,0,11,69.52266666666667,0.1348
2025-09-15 12:01:33.148317,MC_003,69.877,0.1315,5.434,100.93,0,12,69.6455,0.1348
2025-09-15 12:11:33.148317,MC_003,71.198,0.1248,5.354,102.13,0,12,69.98783333333333,0.1348
2025-09-15 12:21:33.148317,MC_003,71.067,0.1367,5.266,100.64,0,12,70.19166666666666,0.1367
2025-09-15 12:31:33.148317,MC_003,70.393,0.1347,5.389,100.85,0,12,70.34500000000001,0.1367
2025-09-15 12:41:33.148317,MC_003,70.131,0.1175,5.295,97.49,0,12,70.48516666666667,0.1367
2025-09-15 12:51:33.148317,MC_003,70.73,0.1268,5.292,99.43,0,12,70.566,0.1367
2025-09-15 13:01:33.148317,MC_003,70.956,0.1296,5.162,97.29,0,13,70.74583333333334,0.1367
2025-09-15 13:11:33.148317,MC_003,70.556,0.1205,5.328,99.82,0,13,70.63883333333334,0.1367
2025-09-15 13:21:33.148317,MC_003,71.24,0.1265,5.364,99.4,0,13,70.66766666666666,0.1347
2025-09-15 13:31:33.148317,MC_003,71.627,0.1248,5.447,98.35,0,13,70.87333333333332,0.1296
2025-09-15 13:41:33.148317,MC_003,70.528,0.1147,5.419,97.49,0,13,70.9395,0.1296
2025-09-15 13:51:33.148317,MC_003,71.412,0.1294,5.335,98.05,0,13,71.05316666666666,0.1296
2025-09-15 14:01:33.148317,MC_003,70.585,0.1338,5.315,98.21,0,14,70.99133333333333,0.1338
2025-09-15 14:11:33.148317,MC_003,71.99,0.1248,5.278,97.22,0,14,71.23033333333332,0.1338
2025-09-15 14:21:33.148317,MC_003,70.674,0.122,5.148,97.51,0,14,71.136,0.1338
2025-09-15 14:31:33.148317,MC_003,70.904,0.1337,5.3,95.73,0,14,71.0155,0.1338
2025-09-15 14:41:33.148317,MC_003,72.211,0.1272,5.238,96.0,0,14,71.296,0.1338
2025-09-15 14:51:33.148317,MC_003,70.929,0.1321,5.18,96.69,0,14,71.2155,0.1338
2025-09-15 15:01:33.148317,MC_003,71.644,0.1273,5.384,98.23,0,15,71.392,0.1337
2025-09-15 15:11:33.148317,MC_003,70.678,0.1227,5.311,98.17,0,15,71.17333333333333,0.1337
