timestamp,machine_id,sensor_temp,sensor_vib,sensor_pressure,throughput,failure
2025-09-24T11:01:33.148317,MC_002,94.463,0.5971,4.678,95.67,0
2025-09-24T11:11:33.148317,MC_002,94.728,0.6027,4.857,94.15,0
2025-09-24T11:21:33.148317,MC_002,94.17,0.6023,4.909,94.49,0
2025-09-24T11:31:33.148317,MC_002,95.507,0.5974,4.886,96.15,0
2025-09-24T11:41:33.148317,MC_002,94.329,0.6075,4.801,93.07,0
2025-09-24T11:51:33.148317,MC_002,94.119,0.5906,4.972,92.69,0
2025-09-24T12:01:33.148317,MC_002,93.29,0.5961,4.859,95.57,0
2025-09-24T12:11:33.148317,MC_002,94.537,0.6017,4.836,96.79,0
2025-09-24T12:21:33.148317,MC_002,93.588,0.5991,4.886,93.87,0
2025-09-24T12:31:33.148317,MC_002,93.793,0.6012,4.833,95.76,0
2025-09-24T12:41:33.148317,MC_002,93.659,0.6079,4.817,96.7,0
2025-09-24T12:51:33.148317,MC_002,94.444,0.6075,4.947,95.06,0
2025-09-24T13:01:33.148317,MC_002,93.477,0.6066,4.836,96.6,0
2025-09-24T13:11:33.148317,MC_002,94.427,0.6074,4.884,94.49,0
2025-09-24T13:21:33.148317,MC_002,93.408,0.6109,5.001,96.03,0
2025-09-24T13:31:33.148317,MC_002,93.147,0.6046,4.704,97.82,0
2025-09-24T13:41:33.148317,MC_002,93.984,0.6155,4.734,98.01,0
2025-09-24T13:51:33.148317,MC_002,93.688,0.6015,4.847,96.45,0
2025-09-24T14:01:33.148317,MC_002,93.551,0.6078,4.849,95.15,0
2025-09-24T14:11:33.148317,MC_002,93.985,0.6118,4.887,94.22,0
2025-09-24T14:21:33.148317,MC_002,93.855,0.6116,5.004,95.59,0
2025-09-24T14:31:33.148317,MC_002,93.67,0.6029,4.784,96.18,0
2025-09-24T14:41:33.148317,MC_002,93.261,0.6052,4.827,96.94,0
2025-09-24T14:51:33.148317,MC_002,92.543,0.6089,5.023,96.55,0
2025-09-24T15:01:33.148317,MC_002,93.278,0.6089,4.91,97.26,0
2025-09-24T15:11:33.148317,MC_002,93.536,0.5996,4.844,97.87,0
2025-09-24T15:21:33.148317,MC_002,92.506,0.6021,4.937,99.19,0
2025-09-24T15:31:33.148317,MC_002,92.293,0.6097,4.923,97.83,0
2025-09-24T15:41:33.148317,MC_002,92.251,0.6106,4.981,99.01,0
2025-09-24T15:51:33.148317,MC_002,93.257,0.6112,4.921,98.36,0
2025-09-24T16:01:33.148317,MC_002,92.183,0.6116,5.115,100.07,0
2025-09-24T16:11:33.148317,MC_002,91.915,0.6152,4.901,98.48,0
2025-09-24T16:21:33.148317,MC_002,91.213,0.6144,5.165,100.09,0
2025-09-24T16:31:33.148317,MC_002,91.208,0.6102,4.874,99.99,0
2025-09-24T16:41:33.148317,MC_002,91.644,0.6131,5.067,99.05,0
2025-09-24T16:51:33.148317,MC_002,92.016,0.6103,5.054,99.34,0
2025-09-24T17:01:33.148317,MC_002,91.878,0.6052,5.203,100.06,0
2025-09-24T17:11:33.148317,MC_002,90.699,0.6059,5.139,101.47,0
2025-09-24T17:21:33.148317,MC_002,91.284,0.6167,4.968,100.11,0
2025-09-24T17:31:33.148317,MC_002,90.571,0.6035,4.836,101.07,0
2025-09-24T17:41:33.148317,MC_002,90.534,0.6066,4.961,101.95,0
2025-09-24T17:51:33.148317,MC_002,91.006,0.6074,5.175,100.7,0
2025-09-24T18:01:33.148317,MC_002,90.72,0.6123,5.069,102.69,0
2025-09-24T18:11:33.148317,MC_002,90.566,0.6133,5.266,103.2,0
2025-09-24T18:21:33.148317,MC_002,89.961,0.6183,5.126,102.6,0
2025-09-24T18:31:33.148317,MC_002,90.795,0.6106,5.105,102.15,0
2025-09-24T18:41:33.148317,MC_002,90.61,0.6133,5.239,102.28,0
2025-09-24T18:51:33.148317,MC_002,90.791,0.6143,5.156,103.37,0
2025-09-24T19:01:33.148317,MC_002,89.649,0.6105,4.992,103.44,0
2025-09-24T19:11:33.148317,MC_002,90.616,0.6119,4.982,102.69,0
2025-09-24T19:21:33.148317,MC_002,90.318,0.6076,4.983,103.69,0
2025-09-24T19:31:33.148317,MC_002,90.279,0.614,5.038,103.33,0
2025-09-24T19:41:33.148317,MC_002,89.847,0.615,5.287,104.15,0
2025-09-24T19:51:33.148317,MC_002,89.423,0.6117,5.157,104.57,0
2025-09-24T20:01:33.148317,MC_002,89.08,0.6029,5.093,105.13,0
2025-09-24T20:11:33.148317,MC_002,88.712,0.5989,5.274,103.77,0
2025-09-24T20:21:33.148317,MC_002,87.916,0.6156,4.9,104.68,0
2025-09-24T20:31:33.148317,MC_002,88.773,0.616,5.099,105.56,0
2025-09-24T20:41:33.148317,MC_002,88.966,0.6095,5.158,104.09,0
2025-09-24T20:51:33.148317,MC_002,88.481,0.6096,5.067,104.9,0
2025-09-24T21:01:33.148317,MC_002,88.589,0.6068,5.084,105.23,0
2025-09-24T21:11:33.148317,MC_002,88.096,0.608,5.297,106.97,0
2025-09-24T21:21:33.148317,MC_002,87.525,0.6154,5.083,104.07,0
2025-09-24T21:31:33.148317,MC_002,87.872,0.6052,5.263,106.06,0
2025-09-24T21:41:33.148317,MC_002,87.866,0.5934,5.311,104.03,0
2025-09-24T21:51:33.148317,MC_002,88.325,0.6062,5.24,105.79,0
2025-09-24T22:01:33.148317,MC_002,87.047,0.5949,5.264,103.95,0
2025-09-24T22:11:33.148317,MC_002,87.94,0.5996,5.185,105.96,0
2025-09-24T22:21:33.148317,MC_002,87.211,0.6025,5.508,104.27,0
2025-09-24T22:31:33.148317,MC_002,87.263,0.6003,5.248,105.59,0
2025-09-24T22:41:33.148317,MC_002,86.478,0.6102,5.208,106.11,0
2025-09-24T22:51:33.148317,MC_002,87.057,0.5981,5.293,105.75,0
2025-09-24T23:01:33.148317,MC_002,87.065,0.598,4.992,105.73,0
2025-09-24T23:11:33.148317,MC_002,86.676,0.6093,5.126,105.77,0
2025-09-24T23:21:33.148317,MC_002,87.468,0.5978,5.45,106.0,0
2025-09-24T23:31:33.148317,MC_002,86.743,0.6034,5.198,103.84,0
2025-09-24T23:41:33.148317,MC_002,86.897,0.6067,5.253,105.39,0
2025-09-24T23:51:33.148317,MC_002,86.054,0.6049,5.289,103.32,0
2025-09-25T00:01:33.148317,MC_002,86.899,0.6012,5.253,102.34,0
2025-09-25T00:11:33.148317,MC_002,86.712,0.6047,5.244,103.47,0
2025-09-25T00:21:33.148317,MC_002,86.263,0.6096,5.288,101.49,0
2025-09-25T00:31:33.148317,MC_002,85.099,0.6035,5.315,102.86,0
2025-09-25T00:41:33.148317,MC_002,85.284,0.6017,5.307,104.26,0
2025-09-25T00:51:33.148317,MC_002,85.849,0.6029,5.5,101.99,0
2025-09-25T01:01:33.148317,MC_002,84.979,0.6033,5.265,103.02,0
2025-09-25T01:11:33.148317,MC_002,85.509,0.6034,5.27,104.01,0
2025-09-25T01:21:33.148317,MC_002,84.926,0.596,5.268,102.49,0
2025-09-25T01:31:33.148317,MC_002,85.746,0.6053,5.187,103.27,0
2025-09-25T01:41:33.148317,MC_002,84.469,0.6022,5.476,103.29,0
2025-09-25T01:51:33.148317,MC_002,84.063,0.6081,5.23,101.8,0
2025-09-25T02:01:33.148317,MC_002,84.366,0.6035,5.283,100.94,0
2025-09-25T02:11:33.148317,MC_002,84.278,0.6093,5.144,100.09,0
2025-09-25T02:21:33.148317,MC_002,83.505,0.6082,5.285,100.6,0
2025-09-25T02:31:33.148317,MC_002,83.943,0.5994,5.075,99.27,0
2025-09-25T02:41:33.148317,MC_002,83.216,0.6024,5.35,100.42,0
2025-09-25T02:51:33.148317,MC_002,83.67,0.5978,5.461,99.34,0
2025-09-25T03:01:33.148317,MC_002,83.527,0.6031,5.29,99.41,0
2025-09-25T03:11:33.148317,MC_002,83.979,0.5917,5.621,98.6,0
2025-09-25T03:21:33.148317,MC_002,83.199,0.5991,5.282,99.06,0
2025-09-25T03:31:33.148317,MC_002,82.932,0.6051,5.225,99.91,0
2025-09-25T03:41:33.148317,MC_002,83.449,0.6026,5.442,99.72,0
2025-09-25T03:51:33.148317,MC_002,82.897,0.6026,5.322,98.72,0
2025-09-25T04:01:33.148317,MC_002,82.794,0.6076,5.406,99.49,0
2025-09-25T04:11:33.148317,MC_002,82.889,0.596,5.287,98.33,0
2025-09-25T04:21:33.148317,MC_002,83.712,0.5917,5.388,99.71,0
2025-09-25T04:31:33.148317,MC_002,83.264,0.6048,5.407,98.06,0
2025-09-25T04:41:33.148317,MC_002,82.367,0.601,5.527,97.29,0
2025-09-25T04:51:33.148317,MC_002,83.463,0.6053,5.5,99.55,0
2025-09-25T05:01:33.148317,MC_002,82.578,0.605,5.423,98.28,0
2025-09-25T05:11:33.148317,MC_002,83.092,0.6077,5.347,98.06,0
2025-09-25T05:21:33.148317,MC_002,82.385,0.5902,5.317,96.51,0
2025-09-25T05:31:33.148317,MC_002,82.299,0.605,5.469,95.28,0
2025-09-25T05:41:33.148317,MC_002,82.364,0.605,5.315,97.16,0
2025-09-25T05:51:33.148317,MC_002,82.445,0.6008,5.458,96.73,0
2025-09-25T06:01:33.148317,MC_002,82.535,0.6096,5.52,94.95,0
2025-09-25T06:11:33.148317,MC_002,81.298,0.6012,5.333,95.88,0
2025-09-25T06:21:33.148317,MC_002,81.313,0.6055,5.539,95.85,0
2025-09-25T06:31:33.148317,MC_002,83.132,0.6079,5.366,96.25,0
2025-09-25T06:41:33.148317,MC_002,81.958,0.6175,5.523,96.14,0
2025-09-25T06:51:33.148317,MC_002,81.434,0.6152,5.63,96.91,0
2025-09-25T07:01:33.148317,MC_002,81.831,0.6155,5.541,95.13,0
2025-09-25T07:11:33.148317,MC_002,82.382,0.609,5.479,95.79,0
2025-09-25T07:21:33.148317,MC_002,81.51,0.6136,5.451,95.67,0
2025-09-25T07:31:33.148317,MC_002,82.429,0.6119,5.422,93.72,0
2025-09-25T07:41:33.148317,MC_002,81.701,0.6218,5.464,94.38,0
2025-09-25T07:51:33.148317,MC_002,80.731,0.6221,5.312,94.63,0
2025-09-25T08:01:33.148317,MC_002,81.422,0.6078,5.521,96.18,0
2025-09-25T08:11:33.148317,MC_002,81.579,0.6161,5.615,96.42,0
2025-09-25T08:21:33.148317,MC_002,82.416,0.6162,5.623,95.31,0
2025-09-25T08:31:33.148317,MC_002,81.599,0.62,5.358,96.56,0
2025-09-25T08:41:33.148317,MC_002,81.501,0.612,5.388,96.02,0
2025-09-25T08:51:33.148317,MC_002,81.737,0.6181,5.322,96.38,0
2025-09-25T09:01:33.148317,MC_002,81.308,0.6215,5.634,93.42,0
2025-09-25T09:11:33.148317,MC_002,82.07,0.6082,5.337,95.13,0
2025-09-25T09:21:33.148317,MC_002,81.837,0.6272,5.508,95.94,0
2025-09-25T09:31:33.148317,MC_002,81.445,0.6122,5.407,97.09,0
2025-09-25T09:41:33.148317,MC_002,81.432,0.6203,5.408,95.81,0
2025-09-25T09:51:33.148317,MC_002,80.647,0.6386,5.638,96.04,0
2025-09-25T10:01:33.148317,MC_002,81.633,0.6226,5.592,94.25,0
2025-09-25T10:11:33.148317,MC_002,81.095,0.624,5.573,95.66,0
2025-09-25T10:21:33.148317,MC_002,81.375,0.6304,5.637,96.38,0
2025-09-25T10:31:33.148317,MC_002,81.813,0.6298,5.599,98.28,0
2025-09-25T10:41:33.148317,MC_002,80.829,0.6351,5.572,95.08,0
2025-09-25T10:51:33.148317,MC_002,81.657,0.632,5.449,96.62,0
2025-09-25T11:01:33.148317,MC_002,81.62,0.6307,5.459,95.84,0
2025-09-25T11:11:33.148317,MC_002,81.205,0.6371,5.604,96.58,0
2025-09-25T11:21:33.148317,MC_002,80.514,0.6301,5.445,97.38,0
2025-09-25T11:31:33.148317,MC_002,81.493,0.6301,5.549,96.48,0
2025-09-25T11:41:33.148317,MC_002,81.822,0.6364,5.496,96.41,0
2025-09-25T11:51:33.148317,MC_002,81.408,0.6353,5.423,98.99,0
2025-09-25T12:01:33.148317,MC_002,81.42,0.6393,5.692,97.03,0
2025-09-25T12:11:33.148317,MC_002,81.578,0.6389,5.688,97.79,0
2025-09-25T12:21:33.148317,MC_002,81.564,0.6393,5.29,99.18,0
2025-09-25T12:31:33.148317,MC_002,81.302,0.6361,5.75,99.01,0
2025-09-25T12:41:33.148317,MC_002,81.368,0.6331,5.54,98.48,0
2025-09-25T12:51:33.148317,MC_002,81.938,0.6446,5.533,99.24,0
2025-09-25T13:01:33.148317,MC_002,82.352,0.6401,5.646,97.72,0
2025-09-25T13:11:33.148317,MC_002,82.607,0.6508,5.564,99.47,0
2025-09-25T13:21:33.148317,MC_002,81.977,0.6396,5.543,99.47,0
2025-09-25T13:31:33.148317,MC_002,82.046,0.6482,5.345,99.44,0
2025-09-25T13:41:33.148317,MC_002,81.796,0.6493,5.355,100.44,0
2025-09-25T13:51:33.148317,MC_002,82.001,0.6502,5.434,100.87,0
2025-09-25T14:01:33.148317,MC_002,81.636,0.6449,5.44,101.29,0
2025-09-25T14:11:33.148317,MC_002,82.251,0.6445,5.407,100.55,0
2025-09-25T14:21:33.148317,MC_002,82.502,0.6481,5.442,102.95,0
2025-09-25T14:31:33.148317,MC_002,82.296,0.6509,5.567,100.89,0
2025-09-25T14:41:33.148317,MC_002,82.238,0.6541,5.547,100.3,0
2025-09-25T14:51:33.148317,MC_002,83.222,0.6627,5.483,103.72,0
2025-09-25T15:01:33.148317,MC_002,83.132,0.6658,5.471,102.86,0
2025-09-25T15:11:33.148317,MC_002,82.617,0.664,5.591,103.05,0
2025-09-25T15:21:33.148317,MC_002,82.694,0.6458,5.678,101.95,0
2025-09-25T15:31:33.148317,MC_002,83.227,0.6605,5.598,102.37,0
2025-09-25T15:41:33.148317,MC_002,83.728,0.6587,5.51,102.26,0
2025-09-25T15:51:33.148317,MC_002,82.799,0.6524,5.432,104.44,0
2025-09-25T16:01:33.148317,MC_002,84.462,0.6624,5.578,103.45,0
2025-09-25T16:11:33.148317,MC_002,83.942,0.6646,5.451,103.17,0
2025-09-25T16:21:33.148317,MC_002,84.38,0.66,5.517,103.11,0
2025-09-25T16:31:33.148317,MC_002,84.67,0.6675,5.564,103.7,0
2025-09-25T16:41:33.148317,MC_002,84.924,0.6689,5.378,103.02,0
2025-09-25T16:51:33.148317,MC_002,83.395,0.6644,5.381,104.58,0
2025-09-25T17:01:33.148317,MC_002,84.315,0.6575,5.507,103.97,0
2025-09-25T17:11:33.148317,MC_002,83.955,0.6719,5.514,105.47,0
2025-09-25T17:21:33.148317,MC_002,83.9,0.6682,5.556,105.14,0
2025-09-25T17:31:33.148317,MC_002,84.597,0.6779,5.468,103.85,0
2025-09-25T17:41:33.148317,MC_002,84.035,0.6631,5.477,104.14,0
2025-09-25T17:51:33.148317,MC_002,84.168,0.6706,5.492,105.06,0
2025-09-25T18:01:33.148317,MC_002,85.115,0.6702,5.473,105.19,0
2025-09-25T18:11:33.148317,MC_002,85.215,0.681,5.364,103.88,0
2025-09-25T18:21:33.148317,MC_002,86.318,0.6668,5.426,104.26,0
2025-09-25T18:31:33.148317,MC_002,85.86,0.6755,5.502,106.24,0
2025-09-25T18:41:33.148317,MC_002,85.48,0.6772,5.388,105.7,0
2025-09-25T18:51:33.148317,MC_002,85.749,0.6712,5.294,106.73,0
2025-09-25T19:01:33.148317,MC_002,85.973,0.6691,5.398,106.12,0
2025-09-25T19:11:33.148317,MC_002,86.758,0.6819,5.406,106.43,0
2025-09-25T19:21:33.148317,MC_002,85.838,0.6818,5.339,105.98,0
2025-09-25T19:31:33.148317,MC_002,85.813,0.6737,5.339,105.16,0
2025-09-25T19:41:33.148317,MC_002,86.727,0.6804,5.47,105.01,0
2025-09-25T19:51:33.148317,MC_002,86.773,0.6799,5.388,104.16,0
2025-09-25T20:01:33.148317,MC_002,86.673,0.6892,5.33,103.15,0
2025-09-25T20:11:33.148317,MC_002,86.935,0.6844,5.501,105.37,0
2025-09-25T20:21:33.148317,MC_002,87.305,0.6808,5.469,105.0,1
2025-09-25T20:31:33.148317,MC_002,88.275,0.6838,5.553,104.64,0
2025-09-25T20:41:33.148317,MC_002,88.344,0.6813,5.431,103.53,0
2025-09-25T20:51:33.148317,MC_002,88.146,0.6735,5.457,104.43,0
2025-09-25T21:01:33.148317,MC_002,87.763,0.6881,5.38,105.5,0
2025-09-25T21:11:33.148317,MC_002,87.067,0.6823,5.477,103.46,0
2025-09-25T21:21:33.148317,MC_002,87.977,0.6803,5.562,103.6,0
2025-09-25T21:31:33.148317,MC_002,88.784,0.6861,5.389,103.11,0
2025-09-25T21:41:33.148317,MC_002,87.321,0.6909,5.43,102.31,0
2025-09-25T21:51:33.148317,MC_002,88.932,0.6857,5.427,103.02,0
2025-09-25T22:01:33.148317,MC_002,89.918,0.6853,5.373,102.28,0
2025-09-25T22:11:33.148317,MC_002,88.886,0.6828,5.44,102.05,0
2025-09-25T22:21:33.148317,MC_002,89.943,0.6871,5.44,102.92,0
2025-09-25T22:31:33.148317,MC_002,88.831,0.6749,5.313,102.26,0
2025-09-25T22:41:33.148317,MC_002,89.354,0.6771,5.375,103.28,0
2025-09-25T22:51:33.148317,MC_002,90.06,0.6898,5.444,102.99,0
2025-09-25T23:01:33.148317,MC_002,90.383,0.6774,5.475,102.86,0
2025-09-25T23:11:33.148317,MC_002,89.508,0.6848,5.208,103.45,0
2025-09-25T23:21:33.148317,MC_002,89.475,0.6897,5.194,102.4,0
2025-09-25T23:31:33.148317,MC_002,90.27,0.6883,5.283,100.72,0
2025-09-25T23:41:33.148317,MC_002,91.454,0.6826,5.243,99.81,0
2025-09-25T23:51:33.148317,MC_002,89.792,0.6924,5.51,100.3,0
2025-09-26T00:01:33.148317,MC_002,90.594,0.6812,5.438,99.45,0
2025-09-26T00:11:33.148317,MC_002,91.576,0.6865,5.338,99.05,0
2025-09-26T00:21:33.148317,MC_002,91.696,0.6829,5.27,98.73,0
2025-09-26T00:31:33.148317,MC_002,91.729,0.6912,5.225,98.62,0
2025-09-26T00:41:33.148317,MC_002,92.293,0.6871,5.377,97.54,0
2025-09-26T00:51:33.148317,MC_002,92.697,0.6854,5.267,99.53,0
2025-09-26T01:01:33.148317,MC_002,91.84,0.6881,5.476,98.06,0
2025-09-26T01:11:33.148317,MC_002,92.023,0.6783,5.321,98.74,0
2025-09-26T01:21:33.148317,MC_002,92.873,0.6905,5.318,97.3,0
2025-09-26T01:31:33.148317,MC_002,92.965,0.69,5.507,98.25,0
2025-09-26T01:41:33.148317,MC_002,93.398,0.6868,5.146,97.48,0
2025-09-26T01:51:33.148317,MC_002,92.917,0.6873,5.177,98.81,0
2025-09-26T02:01:33.148317,MC_002,92.553,0.6858,5.165,97.69,0
2025-09-26T02:11:33.148317,MC_002,92.937,0.6936,5.418,96.56,0
2025-09-26T02:21:33.148317,MC_002,92.83,0.6767,5.21,93.75,0
2025-09-26T02:31:33.148317,MC_002,93.388,0.6909,5.309,96.24,0
2025-09-26T02:41:33.148317,MC_002,93.137,0.6913,5.265,97.31,0
2025-09-26T02:51:33.148317,MC_002,94.518,0.6797,5.286,97.33,0
2025-09-26T03:01:33.148317,MC_002,94.29,0.6872,5.121,95.52,0
2025-09-26T03:11:33.148317,MC_002,94.264,0.6812,5.322,95.35,0
2025-09-26T03:21:33.148317,MC_002,94.878,0.6821,5.179,95.15,0
2025-09-26T03:31:33.148317,MC_002,94.271,0.6944,5.159,96.48,0
2025-09-26T03:41:33.148317,MC_002,94.607,0.6794,5.298,95.51,0
2025-09-26T03:51:33.148317,MC_002,94.748,0.686,5.29,95.2,0
2025-09-26T04:01:33.148317,MC_002,94.946,0.6799,5.291,94.83,0
2025-09-26T04:11:33.148317,MC_002,95.984,0.6746,5.166,95.05,0
2025-09-26T04:21:33.148317,MC_002,95.213,0.6812,5.234,95.24,0
2025-09-26T04:31:33.148317,MC_002,95.014,0.679,5.137,97.62,0
2025-09-26T04:41:33.148317,MC_002,96.274,0.6891,5.251,96.22,0
2025-09-26T04:51:33.148317,MC_002,96.242,0.6795,5.16,95.11,0
2025-09-26T05:01:33.148317,MC_002,95.892,0.6743,5.102,95.04,0
2025-09-26T05:11:33.148317,MC_002,96.847,0.6808,5.411,93.02,0
2025-09-26T05:21:33.148317,MC_002,96.807,0.6809,5.121,95.37,0
2025-09-26T05:31:33.148317,MC_002,97.369,0.6768,5.18,94.86,0
2025-09-26T05:41:33.148317,MC_002,96.815,0.6814,5.174,96.9,0
2025-09-26T05:51:33.148317,MC_002,96.093,0.6719,5.169,94.92,0
2025-09-26T06:01:33.148317,MC_002,95.928,0.6892,5.113,94.41,1
2025-09-26T06:11:33.148317,MC_002,96.743,0.693,5.148,93.82,0
2025-09-26T06:21:33.148317,MC_002,98.185,0.6818,5.28,96.14,0
2025-09-26T06:31:33.148317,MC_002,97.329,0.6867,5.179,95.33,0
2025-09-26T06:41:33.148317,MC_002,97.297,0.6815,5.11,94.52,0
2025-09-26T06:51:33.148317,MC_002,98.652,0.6872,5.146,97.24,0
2025-09-26T07:01:33.148317,MC_002,97.975,0.6927,5.169,95.19,0
2025-09-26T07:11:33.148317,MC_002,97.566,0.6762,5.147,94.63,0
2025-09-26T07:21:33.148317,MC_002,97.981,0.6791,5.046,97.17,0
2025-09-26T07:31:33.148317,MC_002,99.039,0.6725,5.117,94.8,0
2025-09-26T07:41:33.148317,MC_002,98.958,0.6738,5.039,96.81,0
2025-09-26T07:51:33.148317,MC_002,98.76,0.67,5.007,95.45,0
2025-09-26T08:01:33.148317,MC_002,99.103,0.6826,5.012,99.69,0
2025-09-26T08:11:33.148317,MC_002,99.408,0.6855,5.203,97.32,0
2025-09-26T08:21:33.148317,MC_002,97.946,0.6826,5.079,98.03,0
2025-09-26T08:31:33.148317,MC_002,99.137,0.6876,5.064,96.95,0
2025-09-26T08:41:33.148317,MC_002,98.907,0.6722,4.898,96.59,0
2025-09-26T08:51:33.148317,MC_002,99.218,0.6813,5.157,97.09,0
2025-09-26T09:01:33.148317,MC_002,99.261,0.6799,5.052,97.65,0
2025-09-26T09:11:33.148317,MC_002,99.274,0.6716,5.048,97.66,0
2025-09-26T09:21:33.148317,MC_002,99.732,0.6726,5.031,98.41,0
2025-09-26T09:31:33.148317,MC_002,99.026,0.6787,4.951,99.89,0
2025-09-26T09:41:33.148317,MC_002,100.413,0.6755,5.137,101.6,0
2025-09-26T09:51:33.148317,MC_002,99.819,0.6782,5.049,99.36,0
2025-09-26T10:01:33.148317,MC_002,100.192,0.6757,4.907,99.11,0
2025-09-26T10:11:33.148317,MC_002,97.858,0.6809,5.182,99.45,0
2025-09-26T10:21:33.148317,MC_002,99.419,0.6752,4.936,100.97,0
2025-09-26T10:31:33.148317,MC_002,100.799,0.6855,5.142,99.41,0
2025-09-26T10:41:33.148317,MC_002,100.13,0.6794,5.002,98.95,0
2025-09-26T10:51:33.148317,MC_002,100.21,0.6789,4.906,99.67,0
2025-09-26T11:01:33.148317,MC_002,100.373,0.6824,5.003,100.49,0
2025-09-26T11:11:33.148317,MC_002,99.839,0.6778,5.028,102.06,0
2025-09-26T11:21:33.148317,MC_002,100.554,0.6809,5.032,101.64,0
2025-09-26T11:31:33.148317,MC_002,99.11,0.6666,4.92,101.97,0
2025-09-26T11:41:33.148317,MC_002,100.737,0.6793,4.898,102.38,0
2025-09-26T11:51:33.148317,MC_002,99.891,0.6864,5.034,100.78,0
2025-09-26T12:01:33.148317,MC_002,99.481,0.6736,5.033,102.14,0
2025-09-26T12:11:33.148317,MC_002,100.131,0.6758,4.894,103.32,0
2025-09-26T12:21:33.148317,MC_002,100.19,0.6811,5.033,103.13,0
2025-09-26T12:31:33.148317,MC_002,100.061,0.6731,5.002,103.61,0
2025-09-26T12:41:33.148317,MC_002,100.772,0.6771,4.814,102.12,0
2025-09-26T12:51:33.148317,MC_002,101.292,0.6787,4.778,101.2,0
2025-09-26T13:01:33.148317,MC_002,100.314,0.6832,4.828,102.76,0
2025-09-26T13:11:33.148317,MC_002,101.054,0.6814,4.998,102.37,0
2025-09-26T13:21:33.148317,MC_002,101.104,0.6805,4.92,103.03,0
2025-09-26T13:31:33.148317,MC_002,100.268,0.6751,5.063,103.17,0
2025-09-26T13:41:33.148317,MC_002,100.6,0.6762,4.823,104.4,0
2025-09-26T13:51:33.148317,MC_002,100.57,0.6913,4.862,103.16,0
2025-09-26T14:01:33.148317,MC_002,101.047,0.6779,4.926,102.69,0
2025-09-26T14:11:33.148317,MC_002,100.791,0.6801,4.976,104.36,0
2025-09-26T14:21:33.148317,MC_002,99.849,0.6883,5.008,103.86,0
2025-09-26T14:31:33.148317,MC_002,100.223,0.6894,4.88,103.69,0
2025-09-26T14:41:33.148317,MC_002,100.231,0.6852,4.918,103.59,0
2025-09-26T14:51:33.148317,MC_002,99.396,0.6833,4.752,104.04,0
2025-09-26T15:01:33.148317,MC_002,101.163,0.6873,4.711,103.63,0
2025-09-26T15:11:33.148317,MC_002,100.321,0.6869,4.714,105.19,0
2025-09-26T15:21:33.148317,MC_002,100.153,0.7008,4.921,104.1,0
2025-09-26T15:31:33.148317,MC_002,99.803,0.6921,4.949,103.99,0
2025-09-26T15:41:33.148317,MC_002,101.461,0.6922,4.687,105.05,0
2025-09-26T15:51:33.148317,MC_002,99.856,0.6935,4.757,107.2,0
2025-09-26T16:01:33.148317,MC_002,100.9,0.6953,4.864,104.03,0
2025-09-26T16:11:33.148317,MC_002,100.529,0.689,4.845,103.42,1
2025-09-26T16:21:33.148317,MC_002,101.025,0.6921,4.76,105.28,0
2025-09-26T16:31:33.148317,MC_002,100.754,0.6902,4.851,102.07,0
2025-09-26T16:41:33.148317,MC_002,100.302,0.684,4.95,104.05,0
2025-09-26T16:51:33.148317,MC_002,100.428,0.6952,4.831,104.38,0
2025-09-26T17:01:33.148317,MC_002,99.328,0.6938,4.952,104.79,0
2025-09-26T17:11:33.148317,MC_002,99.195,0.6983,4.616,104.69,0
2025-09-26T17:21:33.148317,MC_002,100.586,0.7051,4.817,105.33,0
2025-09-26T17:31:33.148317,MC_002,99.836,0.7058,4.768,106.82,0
2025-09-26T17:41:33.148317,MC_002,99.193,0.6958,4.549,103.9,0
2025-09-26T17:51:33.148317,MC_002,100.083,0.6917,4.657,104.52,0
2025-09-26T18:01:33.148317,MC_002,99.122,0.7087,4.646,103.99,0
2025-09-26T18:11:33.148317,MC_002,99.392,0.7092,4.927,103.23,0
2025-09-26T18:21:33.148317,MC_002,100.718,0.7096,4.75,103.62,0
2025-09-26T18:31:33.148317,MC_002,99.404,0.6964,4.783,102.5,0
2025-09-26T18:41:33.148317,MC_002,99.255,0.7097,4.792,102.61,0
2025-09-26T18:51:33.148317,MC_002,98.943,0.7106,4.657,102.55,0
2025-09-26T19:01:33.148317,MC_002,99.136,0.7058,4.565,101.55,0
2025-09-26T19:11:33.148317,MC_002,99.246,0.707,4.78,103.86,1
2025-09-26T19:21:33.148317,MC_002,99.832,0.7081,4.79,101.31,0
2025-09-26T19:31:33.148317,MC_002,98.983,0.7112,4.778,101.02,0
2025-09-26T19:41:33.148317,MC_002,98.628,0.7149,4.869,102.13,0
2025-09-26T19:51:33.148317,MC_002,98.582,0.7216,4.762,101.4,0
2025-09-26T20:01:33.148317,MC_002,99.03,0.7236,4.525,99.95,0
2025-09-26T20:11:33.148317,MC_002,98.785,0.7048,4.629,101.35,0
2025-09-26T20:21:33.148317,MC_002,98.661,0.7222,4.582,99.89,0
2025-09-26T20:31:33.148317,MC_002,98.328,0.7226,4.638,99.13,0
2025-09-26T20:41:33.148317,MC_002,98.079,0.7224,4.417,99.44,0
2025-09-26T20:51:33.148317,MC_002,98.108,0.7174,4.575,100.31,0
2025-09-26T21:01:33.148317,MC_002,98.009,0.7228,4.644,99.55,0
